id,type,name,variation,saveAs,prompt
andaman-andaman-family-vacation-6d5n-v2,package,‍‍‍ Andaman Family Vacation,2,public/images/packages/andaman-andaman-family-vacation-6d5n-v2.png,"Create a photorealistic travel image for ""‍‍‍ Andaman Family Vacation"" — 6-day Andaman Islands holiday package, India. Scene: family-friendly turquoise lagoon, Radhanagar beach, coral islands, cheerful safe travel. Style: Bright daylight vibrant colors, inviting family-friendly mood. YatraNexus brand colors: navy #001b2a, orange #ff7a00, purple #4b2cff. Photorealistic, no text, no watermark. Technical: 3:2 landscape 1200×800."
andaman-andaman-family-vacation-6d5n-v3,package,‍‍‍ Andaman Family Vacation,3,public/images/packages/andaman-andaman-family-vacation-6d5n-v3.png,"Create a photorealistic travel image for ""‍‍‍ Andaman Family Vacation"" — 6-day Andaman Islands holiday package, India. Scene: family-friendly turquoise lagoon, Radhanagar beach, coral islands, cheerful safe travel. Style: Soft morning mist, peaceful serene atmosphere. YatraNexus brand colors: navy #001b2a, orange #ff7a00, purple #4b2cff. Photorealistic, no text, no watermark. Technical: 3:2 landscape 1200×800."
andaman-andaman-family-vacation-6d5n-v4,package,‍‍‍ Andaman Family Vacation,4,public/images/packages/andaman-andaman-family-vacation-6d5n-v4.png,"Create a photorealistic travel image for ""‍‍‍ Andaman Family Vacation"" — 6-day Andaman Islands holiday package, India. Scene: family-friendly turquoise lagoon, Radhanagar beach, coral islands, cheerful safe travel. Style: Dramatic sunset warm orange-pink sky, romantic mood. YatraNexus brand colors: navy #001b2a, orange #ff7a00, purple #4b2cff. Photorealistic, no text, no watermark. Technical: 3:2 landscape 1200×800."
andaman-andaman-family-vacation-6d5n-v5,package,‍‍‍ Andaman Family Vacation,5,public/images/packages/andaman-andaman-family-vacation-6d5n-v5.png,"Create a photorealistic travel image for ""‍‍‍ Andaman Family Vacation"" — 6-day Andaman Islands holiday package, India. Scene: family-friendly turquoise lagoon, Radhanagar beach, coral islands, cheerful safe travel. Style: Aerial drone bird's-eye view, epic panoramic scale. YatraNexus brand colors: navy #001b2a, orange #ff7a00, purple #4b2cff. Photorealistic, no text, no watermark. Technical: 3:2 landscape 1200×800."
andaman-andaman-family-vacation-6d5n-v6,package,‍‍‍ Andaman Family Vacation,6,public/images/packages/andaman-andaman-family-vacation-6d5n-v6.png,"Create a photorealistic travel image for ""‍‍‍ Andaman Family Vacation"" — 6-day Andaman Islands holiday package, India. Scene: family-friendly turquoise lagoon, Radhanagar beach, coral islands, cheerful safe travel. Style: Close-up iconic landmark detail, shallow depth of field. YatraNexus brand colors: navy #001b2a, orange #ff7a00, purple #4b2cff. Photorealistic, no text, no watermark. Technical: 3:2 landscape 1200×800."
andaman-andaman-family-vacation-6d5n-v7,package,‍‍‍ Andaman Family Vacation,7,public/images/packages/andaman-andaman-family-vacation-6d5n-v7.png,"Create a photorealistic travel image for ""‍‍‍ Andaman Family Vacation"" — 6-day Andaman Islands holiday package, India. Scene: family-friendly turquoise lagoon, Radhanagar beach, coral islands, cheerful safe travel. Style: Cultural heritage focus — temples, forts, or local architecture. YatraNexus brand colors: navy #001b2a, orange #ff7a00, purple #4b2cff. Photorealistic, no text, no watermark. Technical: 3:2 landscape 1200×800."
andaman-andaman-family-vacation-6d5n-v8,package,‍‍‍ Andaman Family Vacation,8,public/images/packages/andaman-andaman-family-vacation-6d5n-v8.png,"Create a photorealistic travel image for ""‍‍‍ Andaman Family Vacation"" — 6-day Andaman Islands holiday package, India. Scene: family-friendly turquoise lagoon, Radhanagar beach, coral islands, cheerful safe travel. Style: Nature adventure — mountains, forests, rivers, wildlife hints. YatraNexus brand colors: navy #001b2a, orange #ff7a00, purple #4b2cff. Photorealistic, no text, no watermark. Technical: 3:2 landscape 1200×800."
andaman-andaman-family-vacation-6d5n-v9,package,‍‍‍ Andaman Family Vacation,9,public/images/packages/andaman-andaman-family-vacation-6d5n-v9.png,"Create a photorealistic travel image for ""‍‍‍ Andaman Family Vacation"" — 6-day Andaman Islands holiday package, India. Scene: family-friendly turquoise lagoon, Radhanagar beach, coral islands, cheerful safe travel. Style: Coastal or lakeside calm water reflection composition. YatraNexus brand colors: navy #001b2a, orange #ff7a00, purple #4b2cff. Photorealistic, no text, no watermark. Technical: 3:2 landscape 1200×800."
andaman-andaman-family-vacation-6d5n-v10,package,‍‍‍ Andaman Family Vacation,10,public/images/packages/andaman-andaman-family-vacation-6d5n-v10.png,"Create a photorealistic travel image for ""‍‍‍ Andaman Family Vacation"" — 6-day Andaman Islands holiday package, India. Scene: family-friendly turquoise lagoon, Radhanagar beach, coral islands, cheerful safe travel. Style: Clean package-card thumbnail — subject centered, minimal clutter. YatraNexus brand colors: navy #001b2a, orange #ff7a00, purple #4b2cff. Photorealistic, no text, no watermark. Technical: 3:2 landscape 1200×800."
andaman-andaman-adventure-scuba-tour-6d5n-v1,package,Andaman Adventure & Scuba Tour,1,public/images/packages/andaman-andaman-adventure-scuba-tour-6d5n-v1.png,"Create a photorealistic travel image for ""Andaman Adventure & Scuba Tour"" — 6-day Andaman Islands holiday package, India. Scene: adventure turquoise lagoon, Radhanagar beach, coral islands, thrilling outdoor. Style: Wide cinematic golden-hour landscape, premium travel brochure. YatraNexus brand colors: navy #001b2a, orange #ff7a00, purple #4b2cff. Photorealistic, no text, no watermark. Technical: 3:2 landscape 1200×800."
andaman-andaman-adventure-scuba-tour-6d5n-v2,package,Andaman Adventure & Scuba Tour,2,public/images/packages/andaman-andaman-adventure-scuba-tour-6d5n-v2.png,"Create a photorealistic travel image for ""Andaman Adventure & Scuba Tour"" — 6-day Andaman Islands holiday package, India. Scene: adventure turquoise lagoon, Radhanagar beach, coral islands, thrilling outdoor. Style: Bright daylight vibrant colors, inviting family-friendly mood. YatraNexus brand colors: navy #001b2a, orange #ff7a00, purple #4b2cff. Photorealistic, no text, no watermark. Technical: 3:2 landscape 1200×800."
andaman-andaman-adventure-scuba-tour-6d5n-v3,package,Andaman Adventure & Scuba Tour,3,public/images/packages/andaman-andaman-adventure-scuba-tour-6d5n-v3.png,"Create a photorealistic travel image for ""Andaman Adventure & Scuba Tour"" — 6-day Andaman Islands holiday package, India. Scene: adventure turquoise lagoon, Radhanagar beach, coral islands, thrilling outdoor. Style: Soft morning mist, peaceful serene atmosphere. YatraNexus brand colors: navy #001b2a, orange #ff7a00, purple #4b2cff. Photorealistic, no text, no watermark. Technical: 3:2 landscape 1200×800."
andaman-andaman-adventure-scuba-tour-6d5n-v4,package,Andaman Adventure & Scuba Tour,4,public/images/packages/andaman-andaman-adventure-scuba-tour-6d5n-v4.png,"Create a photorealistic travel image for ""Andaman Adventure & Scuba Tour"" — 6-day Andaman Islands holiday package, India. Scene: adventure turquoise lagoon, Radhanagar beach, coral islands, thrilling outdoor. Style: Dramatic sunset warm orange-pink sky, romantic mood. YatraNexus brand colors: navy #001b2a, orange #ff7a00, purple #4b2cff. Photorealistic, no text, no watermark. Technical: 3:2 landscape 1200×800."
andaman-andaman-adventure-scuba-tour-6d5n-v5,package,Andaman Adventure & Scuba Tour,5,public/images/packages/andaman-andaman-adventure-scuba-tour-6d5n-v5.png,"Create a photorealistic travel image for ""Andaman Adventure & Scuba Tour"" — 6-day Andaman Islands holiday package, India. Scene: adventure turquoise lagoon, Radhanagar beach, coral islands, thrilling outdoor. Style: Aerial drone bird's-eye view, epic panoramic scale. YatraNexus brand colors: navy #001b2a, orange #ff7a00, purple #4b2cff. Photorealistic, no text, no watermark. Technical: 3:2 landscape 1200×800."
andaman-andaman-adventure-scuba-tour-6d5n-v6,package,Andaman Adventure & Scuba Tour,6,public/images/packages/andaman-andaman-adventure-scuba-tour-6d5n-v6.png,"Create a photorealistic travel image for ""Andaman Adventure & Scuba Tour"" — 6-day Andaman Islands holiday package, India. Scene: adventure turquoise lagoon, Radhanagar beach, coral islands, thrilling outdoor. Style: Close-up iconic landmark detail, shallow depth of field. YatraNexus brand colors: navy #001b2a, orange #ff7a00, purple #4b2cff. Photorealistic, no text, no watermark. Technical: 3:2 landscape 1200×800."
andaman-andaman-adventure-scuba-tour-6d5n-v7,package,Andaman Adventure & Scuba Tour,7,public/images/packages/andaman-andaman-adventure-scuba-tour-6d5n-v7.png,"Create a photorealistic travel image for ""Andaman Adventure & Scuba Tour"" — 6-day Andaman Islands holiday package, India. Scene: adventure turquoise lagoon, Radhanagar beach, coral islands, thrilling outdoor. Style: Cultural heritage focus — temples, forts, or local architecture. YatraNexus brand colors: navy #001b2a, orange #ff7a00, purple #4b2cff. Photorealistic, no text, no watermark. Technical: 3:2 landscape 1200×800."
andaman-andaman-adventure-scuba-tour-6d5n-v8,package,Andaman Adventure & Scuba Tour,8,public/images/packages/andaman-andaman-adventure-scuba-tour-6d5n-v8.png,"Create a photorealistic travel image for ""Andaman Adventure & Scuba Tour"" — 6-day Andaman Islands holiday package, India. Scene: adventure turquoise lagoon, Radhanagar beach, coral islands, thrilling outdoor. Style: Nature adventure — mountains, forests, rivers, wildlife hints. YatraNexus brand colors: navy #001b2a, orange #ff7a00, purple #4b2cff. Photorealistic, no text, no watermark. Technical: 3:2 landscape 1200×800."
andaman-andaman-adventure-scuba-tour-6d5n-v9,package,Andaman Adventure & Scuba Tour,9,public/images/packages/andaman-andaman-adventure-scuba-tour-6d5n-v9.png,"Create a photorealistic travel image for ""Andaman Adventure & Scuba Tour"" — 6-day Andaman Islands holiday package, India. Scene: adventure turquoise lagoon, Radhanagar beach, coral islands, thrilling outdoor. Style: Coastal or lakeside calm water reflection composition. YatraNexus brand colors: navy #001b2a, orange #ff7a00, purple #4b2cff. Photorealistic, no text, no watermark. Technical: 3:2 landscape 1200×800."
andaman-andaman-adventure-scuba-tour-6d5n-v10,package,Andaman Adventure & Scuba Tour,10,public/images/packages/andaman-andaman-adventure-scuba-tour-6d5n-v10.png,"Create a photorealistic travel image for ""Andaman Adventure & Scuba Tour"" — 6-day Andaman Islands holiday package, India. Scene: adventure turquoise lagoon, Radhanagar beach, coral islands, thrilling outdoor. Style: Clean package-card thumbnail — subject centered, minimal clutter. YatraNexus brand colors: navy #001b2a, orange #ff7a00, purple #4b2cff. Photorealistic, no text, no watermark. Technical: 3:2 landscape 1200×800."
andaman-havelock-neil-island-explorer-5d4n-v1,package,Havelock & Neil Island Explorer,1,public/images/packages/andaman-havelock-neil-island-explorer-5d4n-v1.png,"Create a photorealistic travel image for ""Havelock & Neil Island Explorer"" — 5-day Andaman Islands holiday package, India. Scene: scenic highlights of turquoise lagoon, Radhanagar beach, coral islands. Style: Wide cinematic golden-hour landscape, premium travel brochure. YatraNexus brand colors: navy #001b2a, orange #ff7a00, purple #4b2cff. Photorealistic, no text, no watermark. Technical: 3:2 landscape 1200×800."
andaman-havelock-neil-island-explorer-5d4n-v2,package,Havelock & Neil Island Explorer,2,public/images/packages/andaman-havelock-neil-island-explorer-5d4n-v2.png,"Create a photorealistic travel image for ""Havelock & Neil Island Explorer"" — 5-day Andaman Islands holiday package, India. Scene: scenic highlights of turquoise lagoon, Radhanagar beach, coral islands. Style: Bright daylight vibrant colors, inviting family-friendly mood. YatraNexus brand colors: navy #001b2a, orange #ff7a00, purple #4b2cff. Photorealistic, no text, no watermark. Technical: 3:2 landscape 1200×800."
andaman-havelock-neil-island-explorer-5d4n-v3,package,Havelock & Neil Island Explorer,3,public/images/packages/andaman-havelock-neil-island-explorer-5d4n-v3.png,"Create a photorealistic travel image for ""Havelock & Neil Island Explorer"" — 5-day Andaman Islands holiday package, India. Scene: scenic highlights of turquoise lagoon, Radhanagar beach, coral islands. Style: Soft morning mist, peaceful serene atmosphere. YatraNexus brand colors: navy #001b2a, orange #ff7a00, purple #4b2cff. Photorealistic, no text, no watermark. Technical: 3:2 landscape 1200×800."
andaman-havelock-neil-island-explorer-5d4n-v4,package,Havelock & Neil Island Explorer,4,public/images/packages/andaman-havelock-neil-island-explorer-5d4n-v4.png,"Create a photorealistic travel image for ""Havelock & Neil Island Explorer"" — 5-day Andaman Islands holiday package, India. Scene: scenic highlights of turquoise lagoon, Radhanagar beach, coral islands. Style: Dramatic sunset warm orange-pink sky, romantic mood. YatraNexus brand colors: navy #001b2a, orange #ff7a00, purple #4b2cff. Photorealistic, no text, no watermark. Technical: 3:2 landscape 1200×800."
andaman-havelock-neil-island-explorer-5d4n-v5,package,Havelock & Neil Island Explorer,5,public/images/packages/andaman-havelock-neil-island-explorer-5d4n-v5.png,"Create a photorealistic travel image for ""Havelock & Neil Island Explorer"" — 5-day Andaman Islands holiday package, India. Scene: scenic highlights of turquoise lagoon, Radhanagar beach, coral islands. Style: Aerial drone bird's-eye view, epic panoramic scale. YatraNexus brand colors: navy #001b2a, orange #ff7a00, purple #4b2cff. Photorealistic, no text, no watermark. Technical: 3:2 landscape 1200×800."
andaman-havelock-neil-island-explorer-5d4n-v6,package,Havelock & Neil Island Explorer,6,public/images/packages/andaman-havelock-neil-island-explorer-5d4n-v6.png,"Create a photorealistic travel image for ""Havelock & Neil Island Explorer"" — 5-day Andaman Islands holiday package, India. Scene: scenic highlights of turquoise lagoon, Radhanagar beach, coral islands. Style: Close-up iconic landmark detail, shallow depth of field. YatraNexus brand colors: navy #001b2a, orange #ff7a00, purple #4b2cff. Photorealistic, no text, no watermark. Technical: 3:2 landscape 1200×800."
